,theta,p,pT,y,xsect_pT_y,error,log10theta,log10p,E,xsect_p_theta,xsect_log10theta_log10p,xsect_pT2_y
1207,7.676442168138276e-06,73.7139017034574,0.0005658605034088627,3.4362304239646924,2166.926016871518,3289.65,-5.114840017567121,1.867549399172011,73.86678417493873,2162.441118704137,6.48761471012383,1914717.5
1208,1.0270968765104371e-05,73.7139017034574,0.0007571131819368731,3.436230418345923,2881.5119742632296,3289.67,-4.988388591505281,1.867549399172011,73.86678417493873,2875.5480937836746,11.54284385130838,1902959.85
1209,1.3742407884163602e-05,73.7139017034574,0.0010130065039101687,3.436230408287176,3831.66269933934,3289.66,-4.861937165443441,1.867549399172011,73.86678417493873,3823.7322869097084,20.5367203484429,1891233.02
1210,1.8387143294248238e-05,73.7139017034574,0.0013553880733232272,3.4362303902799436,5094.742259579193,3289.66,-4.735485739381602,1.867549399172011,73.86678417493873,5084.197644744463,36.53570250242042,1879440.42
1211,2.4601732198097645e-05,73.7139017034574,0.0018134896688024181,3.4362303580433196,6774.075070159606,3289.66,-4.6090343133197615,1.867549399172011,73.86678417493873,6760.054731379548,64.99750339650191,1867690.56
1212,3.291676240627562e-05,73.7139017034574,0.0024264229879740855,3.4362303003331176,9006.535104344066,3289.66,-4.482582887257922,1.867549399172011,73.86678417493873,8987.89423129652,115.62609067078682,1855928.49
1213,4.4042152747073056e-05,73.7139017034574,0.003246518917356848,3.4362301970199973,11974.227209790353,3289.67,-4.356131461196082,1.867549399172011,73.86678417493873,11949.444088792745,205.68234586382198,1844164.09
1214,5.892776436077148e-05,73.7139017034574,0.004343795427180451,3.4362300120683797,15919.11976255378,3289.67,-4.229680035134242,1.867549399172011,73.86678417493873,15886.171876703727,365.86426974948637,1832397.5
1215,7.884449773607815e-05,73.7139017034574,0.005811935549954128,3.4362296809671355,21162.866894814186,3289.65,-4.103228609072403,1.867549399172011,73.86678417493873,21119.06599796118,650.7690271987256,1820638.47
1216,0.00010549279937374939,73.7139017034574,0.00777628582903575,3.436229088228544,28132.62368681072,3289.64,-3.9767771830105625,1.867549399172011,73.86678417493873,28074.397447689385,1157.4814441262824,1808872.79
1217,0.00014114784213556825,73.7139017034574,0.010404558126288562,3.4362280271064587,37396.14459733322,3289.63,-3.8503257569487226,1.867549399172011,73.86678417493873,37318.74560029047,2058.6478211039625,1797103.93
1218,0.00018885377445472195,73.7139017034574,0.013921148483730925,3.43622612748564,49707.7373257843,3289.6,-3.7238743308868827,1.867549399172011,73.86678417493873,49604.85696055663,3661.2606445319793,1785331.77
1219,0.00025268362297412315,73.7139017034574,0.018626295547776235,3.4362227267922383,66069.32399689523,3289.55,-3.597422904825043,1.867549399172011,73.86678417493873,65932.57996973107,6511.153620215803,1773549.76
1220,0.0003380870385232187,73.7139017034574,0.02492171425014307,3.436216638910446,87812.01255341861,3289.46,-3.470971478763203,1.867549399172011,73.86678417493873,87630.26756946043,11578.796883946501,1761757.07
1221,0.00045235557521314213,73.7139017034574,0.03334489326906952,3.4362057405366935,116702.92765278288,3289.3,-3.3445200527013634,1.867549399172011,73.86678417493873,116461.3869899809,20589.352161705152,1749937.04
1222,0.0006052452271469138,73.7139017034574,0.04461498445648744,3.4361862308020257,155087.94545306958,3289.02,-3.2180686266395235,1.867549399172011,73.86678417493873,154766.95911715878,36609.21356608906,1738070.15
1223,0.000809809373547601,73.7139017034574,0.05969420203573683,3.4361513062691458,206078.70964808404,3288.52,-3.0916172005776836,1.867549399172011,73.86678417493873,205652.1874594902,65087.39788454181,1726119.98
1224,0.0010835132473112007,73.7139017034574,0.07986997337878544,3.4360887902667594,273797.23351588834,3287.59,-2.9651657745158437,1.867549399172011,73.86678417493873,273230.5539424887,115702.90541596217,1714018.56
1225,0.0014497250778363027,73.7139017034574,0.10686485445162583,3.4359768932757,363693.2318233192,3286.0,-2.838714348454004,1.867549399172011,73.86678417493873,362940.49402969197,205637.28161918145,1701650.34
1226,0.0019397112185965128,73.7139017034574,0.14298359243853564,3.435776637117951,482940.1836178934,3283.07,-2.712262922392164,1.867549399172011,73.86678417493873,481940.6397813254,365351.9284419884,1688795.81
1227,0.0025953055990206256,73.7139017034574,0.19130988705163543,3.4354183373870355,640914.1015056403,3277.88,-2.585811496330324,1.867549399172011,73.86678417493873,639587.5982208436,648737.9652215039,1675067.9
1228,0.00347248141255861,73.7139017034574,0.2559696390926284,3.4347775469616817,849711.4027337187,3268.7,-2.4593600702684846,1.867549399172011,73.86678417493873,847952.7505770451,1150780.143413518,1659789.43
1229,0.0046461299837349986,73.7139017034574,0.34248313674935943,3.4336324447042617,1124535.2763655062,3252.66,-2.3329086442066447,1.867549399172011,73.86678417493873,1122207.8197929885,2037724.2930912264,1641738.17
1230,0.006216454823254445,73.7139017034574,0.4582361884017923,3.4315889944664293,1483582.6791641698,3225.91,-2.2064572181448048,1.867549399172011,73.86678417493873,1480512.1002947777,3596959.266206716,1618796.94
1231,0.00831752678139614,73.7139017034574,0.6131102822331865,3.4279514986788957,1946427.8839881613,3183.56,-2.080005792082965,1.867549399172011,73.86678417493873,1942399.3519654386,6314129.851203565,1587339.13
1232,0.01112873071971014,73.7139017034574,0.8203252294172765,3.4215049094816767,2528956.7783063455,3118.91,-1.953554366021125,1.867549399172011,73.86678417493873,2523722.583169039,10976604.70622085,1541435.45
1233,0.014890080992445138,73.7139017034574,1.097565407888043,3.4101674935182333,3231381.917523104,3011.83,-1.8271029399592855,1.867549399172011,73.86678417493873,3224693.9093829226,18765767.614549626,1472068.04
1234,0.0199227133395273,73.7139017034574,1.4684837845246321,3.39049095238846,4015755.464962593,2782.58,-1.7006515138974452,1.867549399172011,73.86678417493873,4007444.034768283,31203027.128617235,1367313.52
1235,0.02665630274344128,73.7139017034574,1.9647073876700814,3.357088206837645,4774623.602450656,2514.23,-1.5742000878356057,1.867549399172011,73.86678417493873,4764741.53888326,49638658.52394835,1215097.89
1236,0.03566574812579499,73.7139017034574,2.6285041059708165,3.3023449290059053,5308451.086360245,2372.14,-1.4477486617737654,1.867549399172011,73.86678417493873,5297464.157243384,73841437.34090368,1009785.58
1237,0.047720255941557,73.7139017034574,3.5163113303530666,3.217176976866077,5349991.898557777,1985.58,-1.321297235711926,1.867549399172011,73.86678417493873,5338918.992203554,99571917.86184034,760739.223
1238,0.06384901331932882,73.7139017034574,4.703362674083261,3.0935476627519685,4691632.054864732,1357.98,-1.1948458096500856,1.867549399172011,73.86678417493873,4681921.759339614,116831275.6719026,498752.954
1239,0.08542905777463874,73.7139017034574,6.289652204922946,2.9279999488611397,3435351.817417506,720.912,-1.0683943835882461,1.867549399172011,73.86678417493873,3428241.6517033624,114461074.91450483,273095.531
